"","Iplant_Double","Month","Year","Transect_R","Hummingbird","Camera","Day","Bird","Plant","Yobs","DateP","ID","Elev","Traitmatch","Flowers","Month.a","jBird","jPlant","jCamera"
"518","Columnea mastersonii",11,"2013","1300_1500","White-whiskered Hermit","295",1,3,47,2,"2013-11-30","NF010",1359,0.119,0,NA,18,8,295
"519","Columnea mastersonii",11,"2013","1500_1700","Booted Racket-tail","300",1,8,47,0,"2013-11-30","NF015",NA,3.047,0,NA,2,8,300
"520","Columnea mastersonii",11,"2013","1500_1700","Purple-bibbed Whitetip","300",1,7,47,0,"2013-11-30","NF015",NA,2.409,0,NA,12,8,300
"521","Columnea mastersonii",11,"2013","1500_1700","Tawny-bellied Hermit","300",1,11,47,1,"2013-11-30","NF015",1688,0.276,0,NA,15,8,300
"522","Columnea mastersonii",11,"2013","1500_1700","Wedge-billed Hummingbird","300",1,6,47,0,"2013-11-30","NF015",NA,2.949,0,NA,17,8,300
"523","Columnea mastersonii",12,"2013","1300_1500","Stripe-throated Hermit","307",1,4,47,3,"2013-12-21","NF028",1457,2.077,0,NA,14,8,307
"524","Columnea mastersonii",12,"2013","1300_1500","Wedge-billed Hummingbird","306",1,6,47,0,"2013-12-22","NF027A",NA,2.949,0,NA,17,8,306
"525","Columnea mastersonii",12,"2013","1300_1500","Crowned Woodnymph","302",2,2,47,0,"2013-12-15","NF017",NA,2.27,0,NA,6,8,302
"526","Columnea mastersonii",12,"2013","1300_1500","Purple-bibbed Whitetip","307",1,7,47,0,"2013-12-21","NF028",NA,2.409,0,NA,12,8,307
"527","Columnea mastersonii",12,"2013","1300_1500","White-whiskered Hermit","302",2,3,47,3,"2013-12-15","NF017",1370,0.119,0,NA,18,8,302
"528","Columnea mastersonii",12,"2013","1300_1500","White-whiskered Hermit","302",1,3,47,3,"2013-12-14","NF017",1370,0.119,0,NA,18,8,302
"529","Columnea mastersonii",12,"2013","1300_1500","White-whiskered Hermit","306",1,3,47,1,"2013-12-22","NF027A",1367,0.119,0,NA,18,8,306
"530","Columnea mastersonii",12,"2013","1300_1500","Wedge-billed Hummingbird","302",1,6,47,0,"2013-12-14","NF017",NA,2.949,0,NA,17,8,302
"531","Columnea mastersonii",12,"2013","1300_1500","Wedge-billed Hummingbird","302",2,6,47,0,"2013-12-15","NF017",NA,2.949,0,NA,17,8,302
"532","Columnea mastersonii",12,"2013","1300_1500","Crowned Woodnymph","302",1,2,47,0,"2013-12-14","NF017",NA,2.27,0,NA,6,8,302
"533","Columnea mastersonii",12,"2013","1300_1500","Wedge-billed Hummingbird","307",1,6,47,0,"2013-12-21","NF028",NA,2.949,0,NA,17,8,307
"534","Columnea mastersonii",12,"2013","1300_1500","Wedge-billed Hummingbird","295",2,6,47,0,"2013-12-01","NF010",NA,2.949,0,NA,17,8,295
"535","Columnea mastersonii",12,"2013","1300_1500","White-whiskered Hermit","295",2,3,47,1,"2013-12-01","NF010",1359,0.119,0,NA,18,8,295
"536","Columnea mastersonii",12,"2013","1500_1700","Booted Racket-tail","300",2,8,47,0,"2013-12-01","NF015",NA,3.047,0,NA,2,8,300
"537","Columnea mastersonii",12,"2013","1500_1700","Tawny-bellied Hermit","300",2,11,47,1,"2013-12-01","NF015",1688,0.276,0,NA,15,8,300
"538","Columnea mastersonii",12,"2013","1500_1700","Purple-bibbed Whitetip","300",2,7,47,0,"2013-12-01","NF015",NA,2.409,0,NA,12,8,300
"539","Columnea mastersonii",12,"2013","1500_1700","Wedge-billed Hummingbird","300",2,6,47,0,"2013-12-01","NF015",NA,2.949,0,NA,17,8,300
"540","Columnea medicinalis",8,"2015","2100_2300","Violet-tailed Sylph","149",1,14,51,0,"2015-08-12","FH545",NA,2.281,0.00219722271049394,"Aug",16,9,149
"541","Columnea medicinalis",8,"2015","2100_2300","Tawny-bellied Hermit","149",1,11,51,1,"2015-08-12","FH545",2130,0.158,0.00219722271049394,"Aug",15,9,149
"542","Columnea medicinalis",8,"2015","2100_2300","Green-fronted Lancebill","149",1,15,51,0,"2015-08-12","FH545",NA,0.646,0.00219722271049394,"Aug",10,9,149
"543","Columnea picta",1,"2014","1300_1500","Wedge-billed Hummingbird","311",1,6,53,0,"2014-01-18","NF034",NA,1.493,0.00285638952364212,"Jan",17,10,311
"544","Columnea picta",1,"2014","1300_1500","White-whiskered Hermit","311",1,3,53,0,"2014-01-18","NF034",NA,1.337,0.00285638952364212,"Jan",18,10,311
"545","Columnea picta",1,"2014","1300_1500","Stripe-throated Hermit","312",1,4,53,1,"2014-01-18","NF036",1481,0.621,0.00285638952364212,"Jan",14,10,312
"546","Columnea picta",1,"2014","1300_1500","Crowned Woodnymph","311",1,2,53,0,"2014-01-18","NF034",NA,0.814,0.00285638952364212,"Jan",6,10,311
"547","Columnea picta",1,"2014","1300_1500","Purple-bibbed Whitetip","312",1,7,53,0,"2014-01-18","NF036",NA,0.953,0.00285638952364212,"Jan",12,10,312
"548","Columnea picta",1,"2014","1300_1500","Wedge-billed Hummingbird","312",1,6,53,0,"2014-01-18","NF036",NA,1.493,0.00285638952364212,"Jan",17,10,312
"549","Columnea picta",1,"2014","1300_1500","Stripe-throated Hermit","311",1,4,53,2,"2014-01-18","NF034",1371,0.621,0.00285638952364212,"Jan",14,10,311
"550","Columnea picta",5,"2015","1900_2100","Wedge-billed Hummingbird","83",1,6,53,0,"2015-05-27","FH238",NA,1.493,0.000219722271049394,"May",17,10,83
"551","Columnea picta",5,"2015","1900_2100","Brown Inca","83",1,13,53,0,"2015-05-27","FH238",NA,0.473,0.000219722271049394,"May",3,10,83
"552","Columnea picta",5,"2015","1900_2100","Purple-bibbed Whitetip","83",1,7,53,0,"2015-05-27","FH238",NA,0.953,0.000219722271049394,"May",12,10,83
"553","Columnea picta",5,"2015","1900_2100","Green-crowned Brilliant","83",1,10,53,0,"2015-05-27","FH238",NA,0.706,0.000219722271049394,"May",9,10,83
"554","Columnea picta",5,"2015","1900_2100","Tawny-bellied Hermit","83",1,11,53,2,"2015-05-27","FH238",1910,1.18,0.000219722271049394,"May",15,10,83
"555","Columnea picta",5,"2015","1900_2100","Booted Racket-tail","83",1,8,53,0,"2015-05-27","FH238",NA,1.591,0.000219722271049394,"May",2,10,83
"556","Columnea picta",6,"2013","1300_1500","White-whiskered Hermit","239",1,3,53,1,"2013-06-01","FL003",1330,1.337,0.122873576687955,"Jun",18,10,239
"557","Columnea picta",6,"2013","1300_1500","Stripe-throated Hermit","239",1,4,53,1,"2013-06-01","FL003",1330,0.621,0.122873576687955,"Jun",14,10,239
"558","Columnea picta",6,"2014","1900_2100","Violet-tailed Sylph","229",1,14,53,4,"2014-06-18","FH901",2090,1.259,0.000219722271049394,"Jun",16,10,229
"559","Columnea picta",6,"2014","1900_2100","Tawny-bellied Hermit","229",1,11,53,0,"2014-06-18","FH901",NA,1.18,0.000219722271049394,"Jun",15,10,229
"560","Columnea picta",6,"2014","1900_2100","Green-crowned Brilliant","229",1,10,53,0,"2014-06-18","FH901",NA,0.706,0.000219722271049394,"Jun",9,10,229
"561","Columnea picta",11,"2013","1900_2100","Green-crowned Brilliant","123",1,10,53,0,"2013-11-19","FH504",NA,0.706,0,NA,9,10,123
"562","Columnea picta",11,"2013","1900_2100","Violet-tailed Sylph","123",1,14,53,1,"2013-11-19","FH504",2090,1.259,0,NA,16,10,123
"563","Columnea picta",11,"2013","1900_2100","Tawny-bellied Hermit","123",1,11,53,0,"2013-11-19","FH504",NA,1.18,0,NA,15,10,123
"564","Columnea strigosa",1,"2015","2300_2500","Speckled Hummingbird","140",1,20,56,0,"2015-01-19","FH532",NA,3.061,0.00538319564071014,"Jan",13,11,140
"565","Columnea strigosa",1,"2015","2300_2500","Collared Inca","140",1,16,56,0,"2015-01-19","FH532",NA,1.324,0.00538319564071014,"Jan",5,11,140
"566","Columnea strigosa",1,"2015","2300_2500","Gorgeted Sunangel","140",1,19,56,0,"2015-01-19","FH532",NA,3,0.00538319564071014,"Jan",8,11,140
"567","Columnea strigosa",1,"2015","2300_2500","Tawny-bellied Hermit","140",1,11,56,1,"2015-01-19","FH532",2350,0.502,0.00538319564071014,"Jan",15,11,140
"568","Columnea strigosa",1,"2015","2300_2500","Buff-tailed Coronet","140",1,17,56,0,"2015-01-19","FH532",NA,2.877,0.00538319564071014,"Jan",4,11,140
"569","Columnea strigosa",2,"2014","2300_2500","Collared Inca","129",1,16,56,0,"2014-02-12","FH510",NA,1.324,0,NA,5,11,129
"570","Columnea strigosa",2,"2014","2300_2500","Violet-tailed Sylph","129",1,14,56,1,"2014-02-12","FH510",2380,2.941,0,NA,16,11,129
"571","Columnea strigosa",2,"2014","2300_2500","Gorgeted Sunangel","129",1,19,56,0,"2014-02-12","FH510",NA,3,0,NA,8,11,129
"572","Columnea strigosa",2,"2014","2300_2500","Speckled Hummingbird","129",1,20,56,0,"2014-02-12","FH510",NA,3.061,0,NA,13,11,129
"573","Columnea strigosa",5,"2014","2100_2300","Buff-tailed Coronet","97",1,17,56,0,"2014-05-21","FH317",NA,2.877,0.00241694498154333,"May",4,11,97
"574","Columnea strigosa",5,"2014","2100_2300","Collared Inca","97",1,16,56,0,"2014-05-21","FH317",NA,1.324,0.00241694498154333,"May",5,11,97
"575","Columnea strigosa",5,"2014","2100_2300","Speckled Hummingbird","97",1,20,56,1,"2014-05-21","FH317",2170,3.061,0.00241694498154333,"May",13,11,97
"576","Columnea strigosa",5,"2014","2100_2300","Green-fronted Lancebill","97",1,15,56,0,"2014-05-21","FH317",NA,1.306,0.00241694498154333,"May",10,11,97
"577","Columnea strigosa",6,"2015","2100_2300","Violet-tailed Sylph","19",1,14,56,3,"2015-06-23","FH1122",2130,2.941,0.00263666725259272,"Jun",16,11,19
"578","Columnea strigosa",6,"2015","2100_2300","Tawny-bellied Hermit","19",1,11,56,0,"2015-06-23","FH1122",NA,0.502,0.00263666725259272,"Jun",15,11,19
"579","Columnea strigosa",6,"2015","2100_2300","Green-fronted Lancebill","19",1,15,56,0,"2015-06-23","FH1122",NA,1.306,0.00263666725259272,"Jun",10,11,19
"580","Columnea strigosa",7,"2014","2300_2500","Tawny-bellied Hermit","110",1,11,56,1,"2014-07-02","FH419",2480,0.502,0.00417472314993848,"Jul",15,11,110
"581","Drymonia tenuis",2,"2014","2300_2500","Collared Inca","8",1,16,15,0,"2014-02-12","FH110",NA,0.929,0,NA,5,12,8
"582","Drymonia tenuis",2,"2014","2300_2500","Buff-tailed Coronet","186",1,17,15,0,"2014-02-12","FH708",NA,0.624,0,NA,4,12,186
"583","Drymonia tenuis",2,"2014","2300_2500","Gorgeted Sunangel","8",1,19,15,1,"2014-02-12","FH110",2350,0.747,0,NA,8,12,8
"584","Drymonia tenuis",2,"2014","2300_2500","Gorgeted Sunangel","186",1,19,15,0,"2014-02-12","FH708",NA,0.747,0,NA,8,12,186
"585","Drymonia tenuis",2,"2014","2300_2500","Buff-tailed Coronet","8",1,17,15,0,"2014-02-12","FH110",NA,0.624,0,NA,4,12,8
"586","Drymonia tenuis",2,"2014","2300_2500","Collared Inca","186",1,16,15,0,"2014-02-12","FH708",NA,0.929,0,NA,5,12,186
"587","Drymonia tenuis",2,"2014","2300_2500","Violet-tailed Sylph","8",1,14,15,1,"2014-02-12","FH110",2350,0.688,0,NA,16,12,8
"588","Drymonia tenuis",2,"2014","2300_2500","Speckled Hummingbird","8",1,20,15,0,"2014-02-12","FH110",NA,0.808,0,NA,13,12,8
"589","Drymonia tenuis",2,"2014","2300_2500","Speckled Hummingbird","186",1,20,15,1,"2014-02-12","FH708",2360,0.808,0,NA,13,12,186
"590","Drymonia tenuis",3,"2014","2100_2300","Violet-tailed Sylph","132",1,14,15,1,"2014-03-25","FH513",2130,0.688,0,NA,16,12,132
"591","Drymonia tenuis",3,"2014","2100_2300","Green-fronted Lancebill","132",1,15,15,0,"2014-03-25","FH513",NA,0.947,0,NA,10,12,132
"592","Drymonia tenuis",3,"2014","2100_2300","Tawny-bellied Hermit","132",1,11,15,0,"2014-03-25","FH513",NA,1.751,0,NA,15,12,132
"593","Drymonia tenuis",4,"2014","2300_2500","Violet-tailed Sylph","190",1,14,15,5,"2014-04-09","FH712",2360,0.688,0,NA,16,12,190
"594","Drymonia tenuis",4,"2014","2300_2500","Gorgeted Sunangel","95",1,19,15,2,"2014-04-09","FH314",2420,0.747,0,NA,8,12,95
"595","Drymonia tenuis",4,"2014","2300_2500","Collared Inca","190",1,16,15,0,"2014-04-09","FH712",NA,0.929,0,NA,5,12,190
"596","Drymonia tenuis",4,"2014","2300_2500","Gorgeted Sunangel","190",1,19,15,0,"2014-04-09","FH712",NA,0.747,0,NA,8,12,190
"597","Drymonia tenuis",4,"2014","2300_2500","Hoary Puffleg","95",1,18,15,1,"2014-04-09","FH314",2420,0.562,0,NA,11,12,95
"598","Drymonia tenuis",4,"2014","2300_2500","Buff-tailed Coronet","190",1,17,15,0,"2014-04-09","FH712",NA,0.624,0,NA,4,12,190
"599","Drymonia tenuis",4,"2014","2300_2500","Speckled Hummingbird","190",1,20,15,3,"2014-04-09","FH712",2360,0.808,0,NA,13,12,190
"600","Drymonia tenuis",4,"2014","2300_2500","Speckled Hummingbird","95",1,20,15,3,"2014-04-09","FH314",2420,0.808,0,NA,13,12,95
"601","Drymonia tenuis",4,"2015","2100_2300","Violet-tailed Sylph","220",1,14,15,0,"2015-04-08","FH836",NA,0.688,0,NA,16,12,220
"602","Drymonia tenuis",4,"2015","2100_2300","Tawny-bellied Hermit","220",1,11,15,2,"2015-04-08","FH836",2110,1.751,0,NA,15,12,220
"603","Drymonia tenuis",4,"2015","2100_2300","Green-fronted Lancebill","220",1,15,15,0,"2015-04-08","FH836",NA,0.947,0,NA,10,12,220
"604","Drymonia tenuis",5,"2014","2100_2300","Collared Inca","96",1,16,15,0,"2014-05-07","FH316",NA,0.929,0,NA,5,12,96
"605","Drymonia tenuis",5,"2014","2100_2300","Violet-tailed Sylph","96",1,14,15,2,"2014-05-07","FH316",2270,0.688,0,NA,16,12,96
"606","Drymonia tenuis",5,"2014","2100_2300","Hoary Puffleg","96",1,18,15,0,"2014-05-07","FH316",NA,0.562,0,NA,11,12,96
"607","Drymonia tenuis",5,"2014","2100_2300","Buff-tailed Coronet","96",1,17,15,0,"2014-05-07","FH316",NA,0.624,0,NA,4,12,96
"608","Drymonia tenuis",5,"2015","2100_2300","Collared Inca","144",1,16,15,0,"2015-05-13","FH539",NA,0.929,0,NA,5,12,144
"609","Drymonia tenuis",5,"2015","2100_2300","Tawny-bellied Hermit","144",1,11,15,1,"2015-05-13","FH539",2250,1.751,0,NA,15,12,144
"610","Drymonia tenuis",5,"2015","2100_2300","Gorgeted Sunangel","144",1,19,15,3,"2015-05-13","FH539",2250,0.747,0,NA,8,12,144
"611","Drymonia tenuis",5,"2015","2100_2300","Buff-tailed Coronet","144",1,17,15,0,"2015-05-13","FH539",NA,0.624,0,NA,4,12,144
"612","Drymonia tenuis",5,"2015","2100_2300","Green-fronted Lancebill","144",1,15,15,0,"2015-05-13","FH539",NA,0.947,0,NA,10,12,144
"613","Drymonia tenuis",6,"2015","2100_2300","Collared Inca","147",1,16,15,0,"2015-06-23","FH542",NA,0.929,0,NA,5,12,147
"614","Drymonia tenuis",6,"2015","2100_2300","Violet-tailed Sylph","147",1,14,15,1,"2015-06-23","FH542",2260,0.688,0,NA,16,12,147
"615","Drymonia tenuis",6,"2015","2100_2300","Buff-tailed Coronet","147",1,17,15,0,"2015-06-23","FH542",NA,0.624,0,NA,4,12,147
"616","Drymonia tenuis",6,"2015","2100_2300","Green-fronted Lancebill","147",1,15,15,0,"2015-06-23","FH542",NA,0.947,0,NA,10,12,147
"617","Drymonia tenuis",7,"2013","1700_1900","Booted Racket-tail","264",1,8,15,0,"2013-07-09","FL063",NA,1.02,0,NA,2,12,264
"618","Drymonia tenuis",7,"2013","1700_1900","Booted Racket-tail","264",2,8,15,0,"2013-07-10","FL063",NA,1.02,0,NA,2,12,264
"619","Drymonia tenuis",7,"2013","1700_1900","Booted Racket-tail","264",3,8,15,0,"2013-07-11","FL063",NA,1.02,0,NA,2,12,264
"620","Drymonia tenuis",7,"2013","1700_1900","Purple-bibbed Whitetip","264",1,7,15,0,"2013-07-09","FL063",NA,0.382,0,NA,12,12,264
"621","Drymonia tenuis",7,"2013","1700_1900","Purple-bibbed Whitetip","264",2,7,15,0,"2013-07-10","FL063",NA,0.382,0,NA,12,12,264
"622","Drymonia tenuis",7,"2013","1700_1900","Purple-bibbed Whitetip","264",3,7,15,0,"2013-07-11","FL063",NA,0.382,0,NA,12,12,264
"623","Drymonia tenuis",7,"2013","1700_1900","Brown Inca","264",3,13,15,0,"2013-07-11","FL063",NA,1.044,0,NA,3,12,264
"624","Drymonia tenuis",7,"2013","1700_1900","Brown Inca","264",1,13,15,1,"2013-07-09","FL063",1710,1.044,0,NA,3,12,264
"625","Drymonia tenuis",7,"2013","1700_1900","Brown Inca","264",2,13,15,1,"2013-07-10","FL063",1710,1.044,0,NA,3,12,264
"626","Drymonia tenuis",7,"2013","1700_1900","Tawny-bellied Hermit","264",3,11,15,0,"2013-07-11","FL063",NA,1.751,0,NA,15,12,264
"627","Drymonia tenuis",7,"2013","1700_1900","Tawny-bellied Hermit","264",1,11,15,0,"2013-07-09","FL063",NA,1.751,0,NA,15,12,264
"628","Drymonia tenuis",7,"2013","1700_1900","Tawny-bellied Hermit","264",2,11,15,0,"2013-07-10","FL063",NA,1.751,0,NA,15,12,264
"629","Drymonia tenuis",7,"2013","1700_1900","White-whiskered Hermit","264",3,3,15,1,"2013-07-11","FL063",1710,1.908,0,NA,18,12,264
"630","Drymonia tenuis",7,"2013","1700_1900","White-whiskered Hermit","264",1,3,15,0,"2013-07-09","FL063",NA,1.908,0,NA,18,12,264
"631","Drymonia tenuis",7,"2013","1700_1900","White-whiskered Hermit","264",2,3,15,0,"2013-07-10","FL063",NA,1.908,0,NA,18,12,264
"632","Drymonia tenuis",7,"2013","1700_1900","Wedge-billed Hummingbird","264",3,6,15,0,"2013-07-11","FL063",NA,0.922,0,NA,17,12,264
"633","Drymonia tenuis",7,"2013","1700_1900","Wedge-billed Hummingbird","264",1,6,15,0,"2013-07-09","FL063",NA,0.922,0,NA,17,12,264
"634","Drymonia tenuis",7,"2013","1700_1900","Wedge-billed Hummingbird","264",2,6,15,0,"2013-07-10","FL063",NA,0.922,0,NA,17,12,264
"635","Drymonia tenuis",7,"2014","2100_2300","Violet-tailed Sylph","164",1,14,15,2,"2014-07-22","FH621",2130,0.688,0,NA,16,12,164
"636","Drymonia tenuis",7,"2014","2100_2300","Tawny-bellied Hermit","164",1,11,15,0,"2014-07-22","FH621",NA,1.751,0,NA,15,12,164
"637","Drymonia tenuis",7,"2014","2100_2300","Green-fronted Lancebill","164",1,15,15,0,"2014-07-22","FH621",NA,0.947,0,NA,10,12,164
"638","Drymonia tenuis",8,"2014","2100_2300","Collared Inca","213",1,16,15,0,"2014-08-01","FH820",NA,0.929,0,NA,5,12,213
"639","Drymonia tenuis",8,"2014","2100_2300","Violet-tailed Sylph","213",1,14,15,2,"2014-08-01","FH820",2281,0.688,0,NA,16,12,213
"640","Drymonia tenuis",8,"2014","2100_2300","Buff-tailed Coronet","213",1,17,15,0,"2014-08-01","FH820",NA,0.624,0,NA,4,12,213
"641","Drymonia tenuis",8,"2014","2100_2300","Hoary Puffleg","213",1,18,15,0,"2014-08-01","FH820",NA,0.562,0,NA,11,12,213
"642","Drymonia tenuis",8,"2014","2300_2500","Gorgeted Sunangel","41",1,19,15,1,"2014-08-01","FH122",2310,0.747,0,NA,8,12,41
"643","Drymonia tenuis",8,"2014","2300_2500","Collared Inca","41",1,16,15,0,"2014-08-01","FH122",NA,0.929,0,NA,5,12,41
"644","Drymonia tenuis",8,"2014","2300_2500","Buff-tailed Coronet","41",1,17,15,0,"2014-08-01","FH122",NA,0.624,0,NA,4,12,41
"645","Drymonia tenuis",8,"2014","2300_2500","Hoary Puffleg","41",1,18,15,0,"2014-08-01","FH122",NA,0.562,0,NA,11,12,41
"646","Drymonia tenuis",12,"2013","2300_2500","Gorgeted Sunangel","125",1,19,15,0,"2013-12-19","FH506",NA,0.747,0,NA,8,12,125
"647","Drymonia tenuis",12,"2013","2300_2500","Brown Inca","125",1,13,15,2,"2013-12-19","FH506",2390,1.044,0,NA,3,12,125
"648","Drymonia tenuis",12,"2013","2300_2500","Speckled Hummingbird","125",1,20,15,0,"2013-12-19","FH506",NA,0.808,0,NA,13,12,125
"649","Drymonia tenuis",12,"2013","2300_2500","Collared Inca","125",1,16,15,0,"2013-12-19","FH506",NA,0.929,0,NA,5,12,125
"650","Drymonia teuscheri",1,"2015","2100_2300","Collared Inca","14",1,16,17,3,"2015-01-19","FH1112",2170,0.877,0,NA,5,13,14
"651","Drymonia teuscheri",1,"2015","2100_2300","Buff-tailed Coronet","14",1,17,17,0,"2015-01-19","FH1112",NA,0.676,0,NA,4,13,14
"652","Drymonia teuscheri",1,"2015","2100_2300","Green-fronted Lancebill","14",1,15,17,0,"2015-01-19","FH1112",NA,0.895,0,NA,10,13,14
"653","Drymonia teuscheri",1,"2015","2100_2300","Speckled Hummingbird","14",1,20,17,1,"2015-01-19","FH1112",2170,0.86,0,NA,13,13,14
"654","Drymonia teuscheri",1,"2015","2300_2500","Collared Inca","217",1,16,17,0,"2015-01-19","FH831",NA,0.877,0,NA,5,13,217
"655","Drymonia teuscheri",1,"2015","2300_2500","Violet-tailed Sylph","217",1,14,17,3,"2015-01-19","FH831",2330,0.74,0,NA,16,13,217
"656","Drymonia teuscheri",1,"2015","2300_2500","Gorgeted Sunangel","217",1,19,17,0,"2015-01-19","FH831",NA,0.799,0,NA,8,13,217
"657","Drymonia teuscheri",1,"2015","2300_2500","Hoary Puffleg","217",1,18,17,0,"2015-01-19","FH831",NA,0.614,0,NA,11,13,217
"658","Drymonia teuscheri",1,"2015","2300_2500","Buff-tailed Coronet","217",1,17,17,0,"2015-01-19","FH831",NA,0.676,0,NA,4,13,217
"659","Drymonia teuscheri",1,"2015","2300_2500","Speckled Hummingbird","217",1,20,17,0,"2015-01-19","FH831",NA,0.86,0,NA,13,13,217
"660","Drymonia teuscheri",6,"2013","2100_2300","Tawny-bellied Hermit","246",1,11,17,0,"2013-06-19","FL031",NA,1.699,0,NA,15,13,246
"661","Drymonia teuscheri",6,"2013","2100_2300","Violet-tailed Sylph","246",2,14,17,4,"2013-06-20","FL031",2120,0.74,0,NA,16,13,246
"662","Drymonia teuscheri",6,"2013","2100_2300","Green-fronted Lancebill","246",1,15,17,0,"2013-06-19","FL031",NA,0.895,0,NA,10,13,246
"663","Drymonia teuscheri",6,"2013","2100_2300","Violet-tailed Sylph","246",1,14,17,1,"2013-06-19","FL031",2120,0.74,0,NA,16,13,246
"664","Drymonia teuscheri",6,"2013","2100_2300","Tawny-bellied Hermit","246",2,11,17,0,"2013-06-20","FL031",NA,1.699,0,NA,15,13,246
"665","Drymonia teuscheri",6,"2013","2100_2300","Green-fronted Lancebill","246",2,15,17,0,"2013-06-20","FL031",NA,0.895,0,NA,10,13,246
"666","Drymonia teuscheri",7,"2013","1300_1500","Stripe-throated Hermit","260",2,4,17,2,"2013-07-05","FL058",1340,0.102,0,NA,14,13,260
"667","Drymonia teuscheri",7,"2013","1300_1500","Stripe-throated Hermit","260",1,4,17,1,"2013-07-04","FL058",1340,0.102,0,NA,14,13,260
"668","Drymonia teuscheri",7,"2013","1300_1500","Tawny-bellied Hermit","260",1,11,17,1,"2013-07-04","FL058",1340,1.699,0,NA,15,13,260
"669","Drymonia teuscheri",7,"2013","1300_1500","Tawny-bellied Hermit","260",2,11,17,5,"2013-07-05","FL058",1340,1.699,0,NA,15,13,260
"670","Drymonia teuscheri",7,"2013","1300_1500","White-whiskered Hermit","260",1,3,17,0,"2013-07-04","FL058",NA,1.856,0,NA,18,13,260
"671","Drymonia teuscheri",7,"2013","1300_1500","White-whiskered Hermit","260",2,3,17,3,"2013-07-05","FL058",1340,1.856,0,NA,18,13,260
"672","Drymonia teuscheri",7,"2013","1300_1500","Wedge-billed Hummingbird","260",1,6,17,0,"2013-07-04","FL058",NA,0.974,0,NA,17,13,260
"673","Drymonia teuscheri",7,"2013","1300_1500","Wedge-billed Hummingbird","260",2,6,17,0,"2013-07-05","FL058",NA,0.974,0,NA,17,13,260
"674","Drymonia teuscheri",7,"2015","2100_2300","Buff-tailed Coronet","227",1,17,17,0,"2015-07-29","FH843",NA,0.676,0,NA,4,13,227
